name,sex,age,calibrated,median.longitude,median.latitude,longitude.df,latitude.df,adult,start,end,duration.days,method,biome,area.est,area.low,area.high,speed.est,speed.low,speed.high,tau.position.est,tau.position.low,tau.position.high,tau.velocity.est,tau.velocity.low,tau.velocity.high,hfi.mean,total.cells,cell.area,total.area,forest,floodplain,pasture,crop,dirt,savannah,water,urban,plantation,other
CE_08_COLOMBINA,FEMALE,ADULT,TRUE,-53.87614332,-21.57515668,165.32055476970947,165.32055476970947,Yes,2016-04-05,2018-09-19,897,VHF,Cerrado,3.4070258493573635,2.9074621828213068,3.9456115004878907,11.589355095482658,9.430388277856604,13.744116010088767,NA,NA,NA,NA,NA,NA,0.1590284009774526,33955,100,3395500,0.49144455897511413,0.17726402591665438,0,0.10128110734796053,0.1921661021940804,0.037844205566190545,0,0,0,0
CE_09_PANA,FEMALE,ADULT,TRUE,-53.87903884,-21.60442791,144.72325446880086,144.72325446880086,Yes,2016-04-06,2018-11-17,955,VHF,Cerrado,5.0047116564098655,4.222566582196384,5.852331578818389,NA,NA,NA,0.4567925065141795,0.3405575809801848,0.6126993074326761,NA,NA,NA,0.244064998626709,49907,100,4990700,0.91231690945158,0.00969803835133348,0,0,2.404472318512433e-4,0.056705472178251545,0,0.02103913278698379,0,0
CE_10_ELIS,FEMALE,SUB-ADULT,TRUE,-53.94634456,-21.59157794,18.592324233918575,18.592324233918575,No,2016-04-12,2017-02-12,306,VHF,Cerrado,28.355332018563313,16.965397913036785,42.622901157021936,NA,NA,NA,2.34018827242672,0.9236050985505027,5.929461800284877,NA,NA,NA,0.26034651637077333,282724,100,28272400,0.13881028847922355,0.030584598406926896,0,0.4123208500162703,0.12986870587569502,0.2880052630834312,4.102941384530496e-4,0,0,0
CE_11_ZACA,FEMALE,ADULT,TRUE,-53.872630189999995,-21.563812445,241.48764129093462,241.48764129093462,Yes,2016-07-26,2016-12-03,130,GPS,Cerrado,3.0333796747500945,2.6628278767541698,3.4277191728485814,7.476516150017959,7.221055466399002,7.7318577537787005,0.48309898141960755,0.4150782337494859,0.5622665966857661,0.3454832321165165,0.30737285531176173,0.3883188173939817,0.275205393632253,30230,100,3023000,0.22937479325173668,0.48822361892160104,0,0.02457823354283824,0.00830301025471386,0.18766126364538538,0.06185908038372478,0,0,0
CE_13_SULI,FEMALE,ADULT,TRUE,-53.708329065,-21.63544451,242.78634064155565,242.78634064155565,Yes,2016-07-28,2016-11-02,97,GPS,Cerrado,2.3440148134805314,2.0584162532223473,2.6478967917388108,9.616913512295774,9.217668453416051,10.015933331616367,0.17121285801419706,0.1414344900751006,0.20726092153211137,0.46816369810219566,0.3899436231758255,0.5620741953302743,0.1831933557987213,23356,100,2335600,0.6135468402123652,0,0,0,0.006850488097276931,0.37960267169035794,0,0,0,0
CE_15_KURUKA,MALE,ADULT,TRUE,-53.70908036,-21.632302005,244.06345212009202,244.06345212009202,Yes,2016-10-12,2016-12-26,75,GPS,Cerrado,6.0831898266302895,5.3438824795467745,6.8696981063574665,14.55273730082251,13.851927941198069,15.253089942823063,0.241489891616283,0.20479412205916023,0.28476094512125494,0.3593919664752547,0.3028511884813959,0.42648862041657465,0.1927382250626882,60601,100,6060100,0.43213808352997474,0.004257355489183347,0,0,0.009290275738024125,0.5543142852428178,0,0,0,0
CE_17_ARNO,MALE,ADULT,TRUE,-53.7059222,-21.62158422,1011.26917396301,1011.26917396301,Yes,2016-10-19,2017-06-27,251,GPS,Cerrado,3.827787271680153,3.5954738069006544,4.067270424224725,15.223848448609507,14.717685248285184,15.729781962841775,0.2182916404976529,0.20157809340465493,0.23639096643056226,0.27774150925136076,0.24988394971912614,0.3087046849064567,0.18751489520072936,38160,100,3816000,0.38928197064989517,0,0,0,0,0.6107180293501048,0,0,0,0
CE_21_ZEMARIA,MALE,SUB-ADULT,TRUE,-53.733736,-21.536079,318.77559778927736,318.77559778927736,No,2017-02-11,2018-04-04,417,GPS,Cerrado,24.817248182561602,22.167391766044478,27.614546386447014,15.575821616499395,15.361982097921162,15.789620806258021,1.1853963300518076,1.0501430836341357,1.338069527094887,0.5061713822455546,0.4829643546159342,0.5304935359217551,0.16256090005238852,246933,100,24693300,0.29399067763320413,0.13570887649686353,0,0.02266201763231322,0.14656607257839172,0.2945211859087283,0.013809413889597583,0,0.09274175586090154,0
CE_22_ZEFA,FEMALE,ADULT-OLD,TRUE,-53.720465430000004,-21.647726915,151.51632175668627,151.51632175668627,Yes,2017-02-12,2017-05-10,87,GPS,Cerrado,8.127458653137893,6.884873087416481,9.471607993796262,13.262942502825577,12.74234147265416,13.783265480925468,0.5110676358475846,0.4221080390357686,0.6187755367262896,0.3514207305870352,0.30639713996802687,0.4030603219704096,0.219678738287517,80975,100,8097500,0.49007718431614694,0.05233714109292992,0,0,0,0.4549181846248842,0.002667489966038901,0,0,0
CE_23_CARABI,FEMALE,ADULT,TRUE,-53.527507,-21.6872575,859.1020293322065,859.1020293322065,Yes,2017-02-23,2018-07-22,514,GPS,Cerrado,6.6655128235078,6.22718930001523,7.118532462873235,11.012908857455127,10.845962712395485,11.17982024796714,0.5449139753976548,0.5046512449160252,0.5883889984915934,0.39896526705515095,0.37848009108765146,0.42055919998054875,0.17680329084396362,66401,100,6640100,0.55953976596738,0.016987695968434212,0,0,0.16980165961356003,0.25367087845062575,0,0,0,0
CE_25_SEGRE,FEMALE,ADULT,TRUE,-53.7215215,-21.6383725,1690.9440175354146,1690.9440175354146,Yes,2017-04-22,2018-08-09,474,GPS,Cerrado,5.53174028987839,5.271191731633477,5.798485601177625,14.083309686247063,13.897686282468008,14.268899477758644,0.2366963301595997,0.22266640466487617,0.2516102633234809,0.4515629362675903,0.4288038238064101,0.47553000717331667,0.23950961828231812,55779,100,5577900,0.3747826242851252,0.04189748830204916,0,0,0,0.5833198874128256,0,0,0,0
CE_27_DONALINA,FEMALE,ADULT,TRUE,-53.741865555000004,-21.58107462,15.622144740722959,15.622144740722959,Yes,2017-04-29,2017-06-10,42,GPS,Cerrado,3.001220892308378,1.702323464985988,4.662325937328703,4.867759988582484,4.017826688317616,5.716081234590564,2.1091094578935246,1.03034101196839,4.317349939198954,0.1709870856886088,0.09837412704051068,0.29719789493271903,0.16512121756871542,30556,100,3055600,0.3708273334206048,0.4716258672601126,0,0,0,0.06332635161670376,0.09422044770257887,0,0,0
CE_28_ZIGGY,FEMALE,ADULT,TRUE,-53.7098485,-21.640392499999997,1784.843971670486,1784.843971670486,Yes,2017-05-02,2018-06-22,416,GPS,Cerrado,2.6232987278027795,2.50299530601177,2.74638621927412,11.569416462977792,11.34100537639296,11.797765692798018,0.1966941150891882,0.18508153334138708,0.20903530575012508,0.348614551420293,0.3258412183731328,0.3729795330030999,0.22764577468236288,26131,100,2613100,0.7641881290421338,0.005051471432398301,0,0,0,0.23076039952546784,0,0,0,0
CE_31_ANNA,FEMALE,ADULT,TRUE,-53.569747,-21.67587,1597.1616317419102,1597.1616317419102,Yes,2017-06-24,2018-09-30,463,GPS,Cerrado,3.551394660193552,3.379340493067249,3.7276607522367446,10.15306310359361,9.995896065570175,10.310196733189807,0.24940922497588772,0.23445538069454222,0.26531684331065136,0.4131760745460892,0.3903449368225163,0.4373425974651148,0.14558284729719162,35369,100,3536900,0.39497865362322937,0.04557663490627385,0,0,0,0.2358562583052956,0,0,0.3235884531652012,0
CE_34_DONACIDA,FEMALE,ADULT,TRUE,-53.507215,-21.69442,497.8089983001379,497.8089983001379,Yes,2017-09-15,2018-10-10,390,GPS,Cerrado,29.675636256137597,27.12569520825445,32.33848528167319,15.217660815568854,15.042027621521745,15.393266152837612,0.7294323135355617,0.6605167846430279,0.8055381973637455,0.5619866533670865,0.537518605324578,0.5875684961119183,0.18718012778655344,295581,100,29558100,0.5314516156315866,0.014500255429137868,0,0,0.034471092526244924,0.4195770364130306,0,0,0,0
