"","timestamp","GPS.Fix.Attempt","GPS.Latitude","GPS.Longitude","GPS.Altitude","GPS.Speed","GPS.Heading","GPS.Horizontal.Error","GPS.Horizontal.Dilution","GPS.Satellite.Count","GPS.Navigation.Time","individual.local.identifier"
"426","2015-12-26 18:00:00","Succeeded (3D)",-21.6121241183458,-53.8918077856556,408,0,269.3,12.69,1.2,5,46,"4"
"427","2015-12-26 19:00:00","Succeeded (3D)",-21.6121072466902,-53.8917398797612,421,0.1,315.7,8.78,1.4,5,29,"4"
"428","2015-12-26 20:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,392,0,12,86.5,1.6,4,46,"4"
"429","2015-12-26 21:00:00","Succeeded (3D)",-21.6121418294254,-53.891827443826,428,0.05,13.4,7.31,1,8,34,"4"
"430","2015-12-26 22:00:00","Succeeded (3D)",-21.6121523638357,-53.8917407774279,402,0.64,345.2,8.83,1.2,7,7,"4"
"431","2015-12-26 23:00:00","Succeeded (3D)",-21.6120888640632,-53.8917588197846,400,0,66.8,17.72,1.6,6,45,"4"
"432","2015-12-27 00:00:00","Succeeded (3D)",-21.6121789304665,-53.8917702646809,397,0.02,315.7,8.8,1,8,35,"4"
"433","2015-12-27 01:00:00","Succeeded (3D)",-21.6120895355985,-53.8917202216054,406,0.07,237,9.47,0.8,10,33,"4"
"434","2015-12-27 02:00:00","Succeeded (3D)",-21.6121605478355,-53.8917892047082,390,0.07,228.5,9.83,2,6,16,"4"
"435","2015-12-27 03:00:00","Succeeded (3D)",-21.6121326381074,-53.8918369138341,387,0.05,162.4,6.77,1,9,35,"4"
"436","2015-12-27 04:00:00","Succeeded (3D)",-21.6121774194674,-53.8918571106315,400,0.74,180.7,9.93,1.4,7,9,"4"
"437","2015-12-27 05:00:00","Succeeded (3D)",-21.6121600441713,-53.8918181533551,418,0,265.1,6,2.4,5,20,"4"
"438","2015-12-27 06:00:00","Succeeded (3D)",-21.6121249577791,-53.8917595379218,439,0,255.2,98.68,1.8,4,47,"4"
"439","2015-12-27 07:00:00","Succeeded (3D)",-21.6120960407231,-53.8918651443103,408,0.03,125.9,9.49,1,7,33,"4"
"440","2015-12-27 08:00:00","Succeeded (3D)",-21.612142668865,-53.8917791960871,404,0.02,75.2,9.62,1,7,39,"4"
"441","2015-12-27 09:00:00","Succeeded (3D)",-21.6121879538953,-53.8917704442166,409,0,19,11.14,2.8,6,46,"4"
"442","2015-12-27 10:00:00","Succeeded (3D)",-21.6121241183458,-53.8918077856556,406,0.14,130.1,9.97,1.8,5,10,"4"
"443","2015-12-27 11:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,397,0,92.1,23.42,2,6,46,"4"
"444","2015-12-27 12:00:00","Succeeded (3D)",-21.6120972159476,-53.8917975974988,407,0.01,352.3,9.83,1,8,33,"4"
"445","2015-12-27 13:00:00","Succeeded (3D)",-21.612133981208,-53.8917597174563,403,2.29,190.5,9.83,2.4,6,8,"4"
"446","2015-12-27 14:00:00","Succeeded (3D)",-21.6120796727491,-53.8917682897945,416,0.16,42.9,9.29,0.8,7,35,"4"
"447","2015-12-27 15:00:00","Succeeded (3D)",-21.6121166058864,-53.891720760201,410,0,274.9,26.89,2,6,46,"4"
"448","2015-12-27 16:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,406,0.06,170.9,7.53,1,7,34,"4"
"449","2015-12-27 17:00:00","Succeeded (3D)",-21.6121239504575,-53.8918174352021,416,0.93,259.5,9.68,1.2,6,6,"4"
"450","2015-12-27 18:00:00","Succeeded (3D)",-21.6121237825686,-53.8918270847485,415,0.29,87.9,5.69,1.2,5,37,"4"
"451","2015-12-27 19:00:00","Succeeded (3D)",-21.6121784268052,-53.891799213332,393,0.04,350.9,8.67,1,7,34,"4"
"452","2015-12-27 20:00:00","Succeeded (3D)",-21.6122235439479,-53.8918001110203,418,0.01,331.2,7.86,1.4,5,22,"4"
"453","2015-12-27 21:00:00","Succeeded (3D)",-21.61216121938,-53.8917506065111,420,0.04,152.6,7.74,1.2,7,33,"4"
"454","2015-12-27 22:00:00","Succeeded (3D)",-21.6120425717125,-53.8918254689042,366,0.31,210.2,9.93,1.4,5,7,"4"
"455","2015-12-27 23:00:00","Succeeded (3D)",-21.6122318958182,-53.8918388887727,392,0.01,217.3,34.31,1.4,7,46,"4"
"456","2015-12-28 00:00:00","Succeeded (3D)",-21.6121341490931,-53.8917500679087,407,0,109,23.61,1.8,7,47,"4"
"457","2015-12-28 01:00:00","Succeeded (3D)",-21.6121969773241,-53.8917706237524,402,0,228.5,10.53,1,9,46,"4"
"458","2015-12-28 02:00:00","Succeeded (3D)",-21.6120992305545,-53.8916818029541,413,0.27,80.9,20.01,2.6,5,47,"4"
"459","2015-12-28 03:00:00","Succeeded (3D)",-21.6120890319479,-53.8917491702399,421,0.03,2.1,13.88,3,7,47,"4"
"460","2015-12-28 04:00:00","Succeeded (3D)",-21.6121876181215,-53.8917897433186,395,0.09,328.4,8.73,2.4,6,34,"4"
"461","2015-12-28 05:00:00","Succeeded (3D)",-21.6119124245222,-53.8915236403101,420,0,30.2,18.93,1.2,7,47,"4"
"462","2015-12-28 06:00:00","Succeeded (3D)",-21.6122237118359,-53.8917904614671,396,0,169.5,12.96,1.2,6,46,"4"
"463","2015-12-28 07:00:00","Succeeded (3D)",-21.6121790983525,-53.8917606151304,406,0.06,166.6,7.88,1,8,34,"4"
"464","2015-12-28 08:00:00","Succeeded (3D)",-21.6121824133415,-53.8920888793513,334,0,322.7,18.58,2.4,5,46,"4"
"465","2015-12-28 09:00:00","Succeeded (3D)",-21.6123212906355,-53.891888931977,338,0,234.1,22.73,1.8,5,47,"4"
"466","2015-12-28 10:00:00","Succeeded (3D)",-21.612107078806,-53.8917495293071,412,0,118.8,21.39,1.6,5,48,"4"
"467","2015-12-28 11:00:00","Succeeded (3D)",-21.6121625624422,-53.8916734101122,408,0,293.2,49.29,2.4,4,46,"4"
"468","2015-12-28 12:00:00","Succeeded (3D)",-21.6121877860087,-53.8917800937677,404,0,179.3,14.04,1.6,6,46,"4"
"469","2015-12-28 13:00:00","Succeeded (3D)",-21.6121244541208,-53.8917884865623,403,0.04,246.8,9.93,1.8,7,34,"4"
"470","2015-12-28 14:00:00","Succeeded (3D)",-21.6121784268052,-53.891799213332,416,0.02,30.2,9.71,1,8,34,"4"
"471","2015-12-28 15:00:00","Succeeded (3D)",-21.6121145912508,-53.8918365547555,387,0,118.8,6.59,1.2,6,11,"4"
"472","2015-12-28 16:00:00","Succeeded (3D)",-21.6121602120599,-53.8918085038062,394,0.07,127.3,8.99,1.2,6,35,"4"
"473","2015-12-28 17:00:00","Succeeded (3D)",-21.6121592047197,-53.891866401098,407,0,280.5,9.64,0.8,8,39,"4"
"474","2015-12-28 18:00:00","Succeeded (3D)",-21.6121593726111,-53.8918567515496,395,0,142.7,11.71,1.2,6,46,"4"
"475","2015-12-28 19:00:00","Succeeded (3D)",-21.6120880246315,-53.8918070675064,393,0.03,165.2,6.72,0.8,9,33,"4"
"476","2015-12-28 20:00:00","Succeeded (3D)",-21.6121419973144,-53.8918177942784,405,0,62.6,9.68,1,7,14,"4"
"477","2015-12-28 21:00:00","Succeeded (3D)",-21.6121341490931,-53.8917500679087,418,0.1,131.5,8.4,1.4,5,14,"4"
"478","2015-12-28 22:00:00","Succeeded (3D)",-21.6121423330908,-53.891798495183,399,0,68.2,90.66,1.4,6,46,"4"
"479","2015-12-28 23:00:00","Succeeded (3D)",-21.6121782589169,-53.8918088628821,424,0,83.7,30.48,3.8,5,47,"4"
"480","2015-12-29 00:00:00","Succeeded (3D)",-21.6122048255336,-53.8918383501519,387,0,291.8,19.42,1,8,47,"4"
"481","2015-12-29 01:00:00","Succeeded (3D)",-21.6122313921438,-53.8918678374325,400,0.04,10.5,6.3,1,9,34,"4"
"482","2015-12-29 02:00:00","Succeeded (3D)",-21.6121510207428,-53.8918179738167,412,0.01,343.8,9.11,1,8,37,"4"
"483","2015-12-29 03:00:00","Succeeded (3D)",-21.612132805997,-53.8918272642872,393,0.02,17.6,9.97,1.2,7,22,"4"
"484","2015-12-29 04:00:00","Succeeded (3D)",-21.6121336454362,-53.8917790165513,408,0,7.7,9.45,2.6,6,13,"4"
"485","2015-12-29 05:00:00","Succeeded (3D)",-21.612133981208,-53.8917597174563,404,0,324.1,22,1.4,7,46,"4"
"486","2015-12-29 06:00:00","Succeeded (3D)",-21.6121060714887,-53.8918074265808,404,0,332.6,8.62,1.2,6,29,"4"
"487","2015-12-29 07:00:00","Succeeded (3D)",-21.6122608128687,-53.8917332822814,429,0.02,31.6,4.8,1,7,37,"4"
"488","2015-12-29 08:00:00","Succeeded (3D)",-21.6122044897516,-53.891857649255,344,0.03,336.8,8.01,1.2,6,39,"4"
"489","2015-12-29 09:00:00","Succeeded (3D)",-21.6125017591872,-53.8918925228819,303,0,204.6,11.7,3.4,6,47,"4"
"490","2015-12-29 10:00:00","Succeeded (3D)",-21.6121242862336,-53.891798136109,386,0.01,87.9,9.87,1.8,5,40,"4"
"491","2015-12-29 11:00:00","Succeeded (3D)",-21.6121239504575,-53.8918174352021,388,0,201.8,21.1,2.6,6,46,"4"
"492","2015-12-29 12:00:00","Succeeded (3D)",-21.6120972159476,-53.8917975974988,394,0.01,203.2,6.21,1,8,34,"4"
"493","2015-12-29 13:00:00","Succeeded (3D)",-21.6121059036005,-53.8918170761261,407,1.91,298.8,8.15,1.4,7,6,"4"
"494","2015-12-29 14:00:00","Succeeded (3D)",-21.6121690675997,-53.8918183328936,420,0,327,14.97,2,5,46,"4"
"495","2015-12-29 15:00:00","Succeeded (3D)",-21.612132805997,-53.8918272642872,383,0.01,72.4,9.77,1,8,34,"4"
"496","2015-12-29 16:00:00","Succeeded (3D)",-21.6121508528537,-53.8918276233649,406,0.26,121.6,5.65,1.2,6,8,"4"
"497","2015-12-29 17:00:00","Succeeded (3D)",-21.6120601149011,-53.8918547766061,384,1.11,266.5,9.64,3,5,8,"4"
"498","2015-12-29 18:00:00","Succeeded (3D)",-21.6120064779984,-53.8918247507537,387,0.04,138.5,31.92,2,4,52,"4"
"499","2015-12-29 19:00:00","Succeeded (3D)",-21.6122509500094,-53.8917813505243,386,0,158.2,13.66,1,7,46,"4"
"500","2015-12-29 20:00:00","Succeeded (3D)",-21.6121428367512,-53.8917695465391,405,0.09,66.8,9.83,1,7,10,"4"
"501","2015-12-29 21:00:00","Succeeded (3D)",-21.6121249577791,-53.8917595379218,407,0,189.1,9.2,1,7,37,"4"
"502","2015-12-29 22:00:00","Succeeded (3D)",-21.6120908786424,-53.8916430252426,401,0,235.5,9.75,1.4,6,21,"4"
"503","2015-12-29 23:00:00","Succeeded (3D)",-21.6120342198331,-53.8917866912042,415,0,125.9,14.25,0.8,9,47,"4"
"504","2015-12-30 00:00:00","Succeeded (3D)",-21.6121526996033,-53.8917214783298,401,0,265.1,10.88,1,8,46,"4"
"505","2015-12-30 01:00:00","Succeeded (3D)",-21.6121692354884,-53.8918086833441,409,0.38,179.3,9.64,1.2,7,6,"4"
"506","2015-12-30 02:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,400,0,57,13.03,1.4,8,47,"4"
"507","2015-12-30 03:00:00","Succeeded (3D)",-21.6121700749236,-53.8917604355954,421,0,62.6,9.08,0.8,10,40,"4"
"508","2015-12-30 04:00:00","Succeeded (3D)",-21.6120778259755,-53.8918744347719,384,0.08,322.7,9.82,1.8,6,33,"4"
"509","2015-12-30 05:00:00","Succeeded (3D)",-21.6121065751498,-53.8917784779444,398,0,41.5,10.88,1.6,6,46,"4"
"510","2015-12-30 06:00:00","Succeeded (3D)",-21.6121425009782,-53.8917888456351,397,0,79.5,8.82,1.4,5,31,"4"
"511","2015-12-30 07:00:00","Succeeded (3D)",-21.6121964736623,-53.891799572407,420,0.04,121.6,8.74,0.8,8,35,"4"
"512","2015-12-30 08:00:00","Succeeded (3D)",-21.6123323287545,-53.8917733168004,352,0,321.3,9.51,1.2,5,12,"4"
"513","2015-12-30 09:00:00","Succeeded (3D)",-21.6120066458863,-53.8918151012151,443,0,321.3,15.14,1.6,6,47,"4"
"514","2015-12-30 10:00:00","Succeeded (3D)",-21.612133981208,-53.8917597174563,410,0,54.1,39.01,1.6,4,46,"4"
"515","2015-12-30 11:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,405,0,141.3,23.82,1.6,5,46,"4"
"516","2015-12-30 12:00:00","Succeeded (3D)",-21.6120795048633,-53.8917779393383,424,0,21.8,18.45,2.8,5,46,"4"
"517","2015-12-30 13:00:00","Succeeded (3D)",-21.6122054970908,-53.8917997519447,407,0,194.8,10,1.6,7,41,"4"
"518","2015-12-30 14:00:00","Succeeded (3D)",-21.612142668865,-53.8917791960871,396,0,248.2,9.55,1.6,6,14,"4"
"519","2015-12-30 15:00:00","Succeeded (3D)",-21.6122320637086,-53.8918292392192,416,0.03,241.2,8.38,1,7,35,"4"
"520","2015-12-30 16:00:00","Succeeded (3D)",-21.6122056649787,-53.8917901023926,430,0,159.6,66.16,2.6,4,46,"4"
"521","2015-12-30 17:00:00","Succeeded (3D)",-21.6121334775495,-53.8917886660987,403,0,10.5,22.53,2,5,46,"4"
"522","2015-12-30 18:00:00","Succeeded (3D)",-21.6120977196069,-53.8917686488639,397,0,90.7,8.53,1.2,6,39,"4"
"523","2015-12-30 19:00:00","Succeeded (3D)",-21.6121430046369,-53.8917598969909,408,0.43,139.9,9.21,1.2,6,10,"4"
"524","2015-12-30 20:00:00","Succeeded (3D)",-21.6121346527449,-53.8917211192652,412,0,318.5,11.78,1,7,46,"4"
"525","2015-12-30 21:00:00","Succeeded (3D)",-21.6120699777742,-53.8918067084324,379,0.16,338.2,8.7,1.4,5,7,"4"
"526","2015-12-30 22:00:00","Succeeded (3D)",-21.6121600441713,-53.8918181533551,389,0.04,137.1,8.82,0.8,9,34,"4"
"527","2015-12-30 23:00:00","Succeeded (3D)",-21.6122245512678,-53.8917422136995,447,0,215.9,16.22,1,8,47,"4"
"528","2015-12-31 00:00:00","Succeeded (3D)",-21.611956534445,-53.8915824351265,438,0,48.5,31.85,2.4,6,48,"4"
"529","2015-12-31 01:00:00","Succeeded (3D)",-21.6121430046369,-53.8917598969909,410,0,196.2,12.04,1,8,48,"4"
"530","2015-12-31 02:00:00","Succeeded (3D)",-21.612096880172,-53.8918168965883,381,0,97.7,14.23,0.8,9,46,"4"
"531","2015-12-31 03:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,417,1.24,244,6.91,1,9,6,"4"
"532","2015-12-31 04:00:00","Succeeded (3D)",-21.6120716566222,-53.8917102129983,419,0,9.1,9.31,3.2,6,27,"4"
"533","2015-12-31 05:00:00","Succeeded (3D)",-21.6122422623544,-53.891761871878,398,0,104.8,13.87,1.6,6,46,"4"
"534","2015-12-31 06:00:00","Succeeded (3D)",-21.6121334775495,-53.8917886660987,406,0,335.4,48.09,1.2,6,47,"4"
"535","2015-12-31 07:00:00","Succeeded (3D)",-21.6121419973144,-53.8918177942784,424,0.39,151.2,8.74,1.2,6,5,"4"
"536","2015-12-31 08:00:00","Succeeded (3D)",-21.6121959699954,-53.8918285210608,399,0,2.1,47.79,1.2,6,47,"4"
"537","2015-12-31 09:00:00","Succeeded (3D)",-21.6120795048633,-53.8917779393383,420,0.4,315.7,9.31,1.4,7,39,"4"
"538","2015-12-31 10:00:00","Succeeded (3D)",-21.6119773930172,-53.8919400065765,304,0,49.9,7.89,1.2,6,20,"4"
"539","2015-12-31 11:00:00","Succeeded (3D)",-21.6122410871369,-53.891829418759,403,0,7.7,42.24,1.2,6,46,"4"
"540","2015-12-31 12:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,407,0.01,135.7,9.17,1,7,45,"4"
"541","2015-12-31 13:00:00","Succeeded (3D)",-21.6121876181215,-53.8917897433186,394,0,85.1,9.76,1.6,6,31,"4"
"542","2015-12-31 14:00:00","Succeeded (3D)",-21.6121244541208,-53.8917884865623,402,0,239.8,16.66,1.6,6,46,"4"
"543","2015-12-31 15:00:00","Succeeded (3D)",-21.6121314628651,-53.8919044606597,377,0,220.1,10.39,3,5,46,"4"
"544","2015-12-31 16:00:00","Succeeded (3D)",-21.6121881217814,-53.8917607946655,397,0.21,125.9,9.09,1.8,5,38,"4"
"545","2015-12-31 17:00:00","Succeeded (3D)",-21.612160379948,-53.8917988542573,411,0.15,62.6,5.78,3.8,5,33,"4"
"546","2015-12-31 18:00:00","Succeeded (3D)",-21.6122511178965,-53.8917717009691,430,0.42,163.8,27.28,1.2,4,63,"4"
"547","2015-12-31 19:00:00","Succeeded (3D)",-21.6121423330908,-53.891798495183,395,0,96.3,14.46,1,7,46,"4"
"548","2015-12-31 20:00:00","Succeeded (3D)",-21.6121064072633,-53.89178812749,402,0,72.4,14.15,1.4,6,46,"4"
"549","2015-12-31 21:00:00","Succeeded (3D)",-21.6121430046369,-53.8917598969909,395,0,75.2,16.76,1.2,6,46,"4"
"550","2015-12-31 22:00:00","Succeeded (3D)",-21.612097551721,-53.891778298409,403,0.92,38.7,8.55,1.4,6,8,"4"
"551","2015-12-31 23:00:00","Succeeded (3D)",-21.6122051613133,-53.8918190510485,395,0.15,266.5,9.79,1.2,6,35,"4"
"552","2016-01-01 00:00:00","Succeeded (3D)",-21.6121699070377,-53.8917700851453,401,0,45.7,19.52,1,8,46,"4"
"553","2016-01-01 01:00:00","Succeeded (3D)",-21.6121142554704,-53.8918558538466,385,0.31,17.6,9.97,1.4,7,26,"4"
"554","2016-01-01 02:00:00","Succeeded (3D)",-21.6121247898935,-53.8917691874687,408,0.1,251,8.93,1,9,35,"4"
"555","2016-01-01 03:00:00","Succeeded (3D)",-21.6121605478355,-53.8917892047082,399,0.15,339.6,9.7,1,9,9,"4"
"556","2016-01-01 04:00:00","Succeeded (3D)",-21.6120978874922,-53.8917589993187,413,0.17,175.1,9.68,1.2,8,40,"4"
"557","2016-01-01 05:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,410,0.34,170.9,9.87,1.6,6,6,"4"
"558","2016-01-01 06:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,394,0,54.1,11.4,1,7,47,"4"
"559","2016-01-01 07:00:00","Succeeded (3D)",-21.6121694033766,-53.8917990337946,426,0.11,13.4,7.26,1,7,7,"4"
"560","2016-01-01 08:00:00","Succeeded (3D)",-21.6121169416512,-53.8917014611073,407,0.1,331.2,9.6,1,7,33,"4"
"561","2016-01-01 09:00:00","Succeeded (3D)",-21.6121518601801,-53.8917697260744,400,0.02,356.5,8.84,4,5,10,"4"
"562","2016-01-01 10:00:00","Succeeded (3D)",-21.6122049934237,-53.8918287006003,408,0,82.3,33.11,1.6,6,47,"4"
"563","2016-01-01 11:00:00","Succeeded (3D)",-21.6121419973144,-53.8918177942784,398,0,214.5,13.63,0.8,8,46,"4"
"564","2016-01-01 12:00:00","Succeeded (3D)",-21.6120967122833,-53.8918265461329,395,0.09,64,8.09,1,7,7,"4"
"565","2016-01-01 13:00:00","Succeeded (3D)",-21.6121593726111,-53.8918567515496,403,0,127.3,9.64,1.6,6,32,"4"
"566","2016-01-01 14:00:00","Succeeded (3D)",-21.6121152628049,-53.8917979565722,403,0,131.5,14.15,0.8,8,46,"4"
"567","2016-01-01 15:00:00","Succeeded (3D)",-21.612132805997,-53.8918272642872,401,1.39,6.3,7.45,1,8,6,"4"
"568","2016-01-01 16:00:00","Succeeded (3D)",-21.6121237825686,-53.8918270847485,395,0.67,213,9.22,1.4,6,7,"4"
"569","2016-01-01 17:00:00","Succeeded (3D)",-21.6121592047197,-53.891866401098,421,0,104.8,7.78,4.4,5,29,"4"
"570","2016-01-01 18:00:00","Succeeded (3D)",-21.6120221743642,-53.8919602033764,424,0.07,300.2,49.04,3.2,4,51,"4"
"571","2016-01-01 19:00:00","Succeeded (3D)",-21.6122415908049,-53.8918004700963,398,0.02,92.1,9.27,1,8,33,"4"
"572","2016-01-01 20:00:00","Succeeded (3D)",-21.6121226073307,-53.8918946315705,431,0,82.3,6.55,1,7,17,"4"
"573","2016-01-01 21:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,426,0.04,65.4,8.53,1.4,5,17,"4"
"574","2016-01-01 22:00:00","Succeeded (3D)",-21.6121237825686,-53.8918270847485,393,0,117.4,42.17,1,8,46,"4"
"575","2016-01-01 23:00:00","Succeeded (3D)",-21.6120972159476,-53.8917975974988,407,0,312.9,13.31,1,9,47,"4"
"576","2016-01-02 00:00:00","Succeeded (3D)",-21.6121413257549,-53.8918563924682,395,0,135.7,8.9,1,8,30,"4"
"577","2016-01-02 01:00:00","Succeeded (3D)",-21.6120631368361,-53.8916810848371,399,0.07,241.2,8.52,1.2,7,34,"4"
"578","2016-01-02 02:00:00","Succeeded (3D)",-21.6121336454362,-53.8917790165513,413,0,64,14.37,1.2,8,47,"4"
"579","2016-01-02 03:00:00","Succeeded (3D)",-21.6121431725221,-53.8917502474427,401,0.04,137.1,8.96,0.8,10,36,"4"
"580","2016-01-02 04:00:00","Succeeded (3D)",-21.6121515244069,-53.8917890251716,421,0,259.5,9.17,1.4,7,15,"4"
"581","2016-01-02 05:00:00","Succeeded (3D)",-21.612160379948,-53.8917988542573,413,0,158.2,8.02,2.4,5,27,"4"
"582","2016-01-02 06:00:00","Succeeded (3D)",-21.6120703135483,-53.8917874093464,401,0,12,11.37,0.8,9,47,"4"
"583","2016-01-02 07:00:00","Succeeded (3D)",-21.6121871144565,-53.8918186919709,384,0.97,182.1,7.07,1,7,8,"4"
"584","2016-01-02 08:00:00","Succeeded (3D)",-21.6121520280658,-53.8917600765257,400,0.31,34.5,9.28,1.4,5,13,"4"
"585","2016-01-02 09:00:00","Succeeded (3D)",-21.6121157664647,-53.8917690079337,419,0,71,13.04,1.4,6,47,"4"
"586","2016-01-02 10:00:00","Succeeded (3D)",-21.6121826238295,-53.8915579745476,460,0.03,234.1,8.93,2,5,36,"4"
"587","2016-01-02 11:00:00","Succeeded (3D)",-21.6121466979808,-53.8915476069081,433,0,346.6,54.74,1.4,6,46,"4"
"588","2016-01-02 12:00:00","Succeeded (3D)",-21.6121720895111,-53.8916446409889,427,0,125.9,12.57,1.4,7,46,"4"
"589","2016-01-02 13:00:00","Succeeded (3D)",-21.6121421652029,-53.8918081447307,409,0,355.1,12.21,2,6,46,"4"
"590","2016-01-02 14:00:00","Succeeded (3D)",-21.612231056358,-53.8918871365385,454,0.18,117.4,8.44,1,7,34,"4"
"591","2016-01-02 15:00:00","Succeeded (3D)",-21.612142668865,-53.8917791960871,413,0.16,93.5,7.42,1.2,6,5,"4"
"592","2016-01-02 16:00:00","Succeeded (3D)",-21.6121683960393,-53.8918569310905,405,0,69.6,31.97,2.2,4,46,"4"
"593","2016-01-02 17:00:00","Succeeded (3D)",-21.6121057357117,-53.8918267256713,404,0.1,38.7,6.71,1.2,6,37,"4"
"594","2016-01-02 18:00:00","Succeeded (3D)",-21.612114927029,-53.891817255664,400,0,194.8,8.21,0.8,8,34,"4"
"595","2016-01-02 19:00:00","Succeeded (3D)",-21.6121516922937,-53.8917793756231,407,0.88,357.9,7.94,1.2,6,10,"4"
"596","2016-01-02 20:00:00","Succeeded (3D)",-21.6121334775495,-53.8917886660987,411,0.06,4.9,9.51,1,6,33,"4"
"597","2016-01-02 21:00:00","Succeeded (3D)",-21.6121697391512,-53.8917797346952,417,0.03,163.8,8.34,0.8,9,34,"4"
"598","2016-01-02 22:00:00","Succeeded (3D)",-21.6120781617576,-53.8918551356859,371,0.6,359.3,9.22,1.2,7,8,"4"
"599","2016-01-02 23:00:00","Succeeded (3D)",-21.6121431725221,-53.8917502474427,398,0,48.5,7.07,1.8,6,13,"4"
"600","2016-01-03 00:00:00","Succeeded (3D)",-21.6122232081701,-53.8918194101265,391,0,44.3,16.21,1,8,47,"4"
"601","2016-01-03 01:00:00","Succeeded (3D)",-21.6120881925189,-53.8917974179623,376,0.09,54.1,7.81,1.6,7,21,"4"
"602","2016-01-03 02:00:00","Succeeded (3D)",-21.6121244541208,-53.8917884865623,411,0.08,40.1,9.36,1.2,8,34,"4"
"603","2016-01-03 03:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,395,0.07,66.8,9.87,1,9,33,"4"
"604","2016-01-03 04:00:00","Succeeded (3D)",-21.6121057357117,-53.8918267256713,375,0,54.1,8.91,2,7,38,"4"
"605","2016-01-03 05:00:00","Succeeded (3D)",-21.6121064072633,-53.89178812749,407,0,335.4,6.97,1.4,6,42,"4"
"606","2016-01-03 06:00:00","Succeeded (3D)",-21.6121336454362,-53.8917790165513,384,0,113.2,13.33,1.4,7,47,"4"
"607","2016-01-03 07:00:00","Succeeded (3D)",-21.6121779231388,-53.8918281619821,406,0,33,8.91,1.8,5,32,"4"
"608","2016-01-03 08:00:00","Succeeded (3D)",-21.6122410871369,-53.891829418759,395,0,183.5,16.93,1,7,46,"4"
"609","2016-01-03 09:00:00","Succeeded (3D)",-21.6122322315984,-53.8918195896657,405,0,341,9.55,3.2,5,40,"4"
"610","2016-01-03 10:00:00","Succeeded (3D)",-21.6121867786771,-53.8918379910719,383,0,267.9,22.61,2,5,47,"4"
"611","2016-01-03 11:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,404,0,256.6,14.55,1.2,7,46,"4"
"612","2016-01-03 12:00:00","Succeeded (3D)",-21.6121052320422,-53.8918556743063,405,0,284.8,9.58,2.4,6,21,"4"
"613","2016-01-03 13:00:00","Succeeded (3D)",-21.6121508528537,-53.8918276233649,403,0,208.8,13.09,1.8,6,46,"4"
"614","2016-01-03 14:00:00","Succeeded (3D)",-21.6121060714887,-53.8918074265808,408,0.06,145.5,8.58,1,7,33,"4"
"615","2016-01-03 15:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,408,0.02,86.5,9.67,1,7,36,"4"
"616","2016-01-03 16:00:00","Succeeded (3D)",-21.6121869465671,-53.8918283415214,399,0.07,21.8,9.89,1.4,5,34,"4"
"617","2016-01-03 17:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,411,0.09,51.3,8.56,1.4,6,34,"4"
"618","2016-01-03 18:00:00","Succeeded (3D)",-21.6121154306921,-53.8917883070261,402,0,332.6,9.74,1.2,5,23,"4"
"619","2016-01-03 19:00:00","Succeeded (3D)",-21.6122589661028,-53.8918394273942,415,0,73.8,51.95,1.2,6,46,"4"
"620","2016-01-03 20:00:00","Succeeded (3D)",-21.6121513565194,-53.8917986747201,406,0.33,41.5,9.66,1,6,8,"4"
"621","2016-01-03 21:00:00","Succeeded (3D)",-21.6122245512678,-53.8917422136995,406,0,197.6,11.29,0.8,9,46,"4"
"622","2016-01-03 22:00:00","Succeeded (3D)",-21.6120796727491,-53.8917682897945,419,0.41,66.8,8.96,1.2,7,5,"4"
"623","2016-01-03 23:00:00","Succeeded (3D)",-21.6121513565194,-53.8917986747201,397,0,284.8,8.06,1,8,33,"4"
"624","2016-01-04 00:00:00","Succeeded (3D)",-21.6121978167493,-53.8917223759928,400,0.69,277.7,9.17,1.2,6,8,"4"
"625","2016-01-04 01:00:00","Succeeded (3D)",-21.6121159343501,-53.8917593583873,400,0.04,37.3,8.51,1.2,7,34,"4"
"626","2016-01-04 02:00:00","Succeeded (3D)",-21.6121428367512,-53.8917695465391,414,0.05,51.3,9.98,1.8,6,15,"4"
"627","2016-01-04 03:00:00","Succeeded (3D)",-21.6121060714887,-53.8918074265808,441,0,249.6,4.44,0.8,9,37,"4"
"628","2016-01-04 04:00:00","Succeeded (3D)",-21.612046600875,-53.8915938798941,423,0,62.6,9.84,1.4,7,39,"4"
"629","2016-01-04 05:00:00","Succeeded (3D)",-21.6121610514947,-53.8917602560605,411,0,137.1,8.88,1.4,6,32,"4"
